"id","player","team","position","age","exp","pos","avg_type","points","pos_rank","drop_off","sd_pts","floor","ceiling","tier","points_vor","rank","floor_vor","floor_rank","ceiling_vor","ceiling_rank"
"13980","Mike Badgley","LAC","K",25,2,"K","weighted",101.308295097445,23,3.71382727188389,27.6461941483617,65.2391139542769,125.989621863095,2,-9.37149069413252,145,-26.5008276995013,197,-5.60786009312137,130
"13988","Ross Dwelley","SFO","TE",25,2,"TE","weighted",8.51513192346425,105,0.798146436381046,6.20277226005575,2.233,13.6907122093023,12,-85.9037533980576,414,-79.3003333333333,383,-96.9726067117414,423
"13994","Pharaoh Brown","CLE","TE",26,3,"TE","weighted",10.7383606557377,96,0.791498065210007,9.95606347910659,3.52,16.2267906976744,11,-83.6805246657842,400,-78.0133333333333,370,-94.4365282233693,412
"13999","Chad Beebe","MIN","WR",26,2,"WR","weighted",13.4671833590139,155,0.666766043838773,9.78706495840301,6.6,19.0461538819876,14,-113.068966127146,539,-99.1333333333333,522,-122.87263550656,509
"14017","Jeffery Wilson","SFO","RB",25,2,"RB","weighted",36.3181818181818,90,1.13148145492783,12.9400540957138,27.4,43.8224311926606,11,-79.371174925366,376,-72.5756666666667,329,-96.4458365626675,422
"14045","Chris Lacy","FA","WR",24,2,"WR","weighted",5.57897688751926,184,0.0614768875192606,3.67554104860767,3,7.67416428571429,16,-120.95717259864,585,-102.733333333333,569,-134.244625102833,551
"14056","Kyler Murray","ARI","QB",23,1,"QB","weighted",298.528550541148,6,9.96643710379351,32.8516807084578,254.1,342.184736363636,3,35.0023837812014,44,10.3266666666667,77,45.6394808300911,42
"14057","Drew Lock","DEN","QB",24,1,"QB","weighted",234.697015328383,24,0.970070155566816,29.1464408300491,194.74,272.775153693441,7,-28.8291514315641,212,-49.0333333333333,257,-23.7701018401046,202
"14058","Dwayne Haskins","WAS","QB",23,1,"QB","weighted",175.640391340529,31,41.4684450202015,33.4610649960607,141.42,213.463202418594,8,-87.8857754194176,422,-102.353333333333,563,-83.0820531149509,372
"14059","Daniel Jones","NYG","QB",23,1,"QB","weighted",251.616953811711,17,2.64189261069168,22.7102382058024,241.14,297.09685598414,6,-11.9092129482361,154,-2.63333333333333,115,0.551600450594719,102
"14062","Will Grier","CAR","QB",25,1,"QB","weighted",7.00223796033994,64,0.173827484149469,17.0695576978433,-3.38,18.5116042216359,12,-256.523928799607,665,-247.153333333333,657,-278.033651311909,655
"14063","Jarrett Stidham","NEP","QB",24,1,"QB","weighted",22.2772590476191,44,0.060272505175984,17.3951359652182,2.08,33.5956788990826,10,-241.248907712328,645,-241.693333333333,638,-262.949576634463,649
"14067","Gardner Minshew","JAC","QB",24,1,"QB","weighted",243.422231820367,20,4.5055995095934,17.2307604225676,221.9,267.907357135545,6,-20.1039349395799,182,-21.8733333333333,178,-28.6378983979998,217
"14068","Ryan Finley","CIN","QB",26,1,"QB","weighted",12.1756982187212,55,0.62729761932057,2.91084641109918,9.58,15.0907339449541,11,-251.350468541226,656,-234.193333333333,619,-281.454521588591,659
"14070","David Blough","FA","QB",25,1,"QB","weighted",7.6525782414307,62,0.476615068626164,3.49310749906154,5.12,9.57820639534884,12,-255.873588518516,663,-238.653333333333,630,-286.967049138196,671
"14071","David Montgomery","CHI","RB",23,1,"RB","weighted",143.927707327446,27,5.19302332145449,34.7184142543894,110.852,195.423486729025,5,28.2383505838981,53,10.8763333333333,76,55.1552189736972,33
"14072","Benny Snell","PIT","RB",22,1,"RB","weighted",62.5455659142833,66,2.59743410150806,20.2516637456475,49.6,93.4490495788984,9,-53.1437908292645,288,-50.3756666666667,260,-46.8192181764297,278
"14073","Josh Jacobs","LVR","RB",22,1,"RB","weighted",224.583783720658,8,3.43271479650866,42.5279673868647,194.9,289.891176234038,3,108.89442697711,8,94.9243333333333,10,149.62290847871,4
"14074","Dexter Williams","FA","RB",23,1,"RB","weighted",0.5,158,0.22,NA,0.5,0.5,26,-115.189356743548,556,-99.4756666666667,533,-139.768267755328,608
"14075","Damien Harris","NEP","RB",23,1,"RB","weighted",78.5732993502688,54,0.583289101930731,25.2572447036664,41.2,105.390226872852,9,-37.116057393279,245,-58.7756666666667,274,-34.8780408824757,239
"14076","Trayveon Williams","CIN","RB",23,1,"RB","weighted",9.9,127,1.10047303543914,NA,9.9,9.9,13,-105.789356743548,497,-90.0756666666667,446,-130.368267755328,534
"14078","Karan Higdon","FA","RB",NA,1,"RB","weighted",0,161,0,NA,0,0,NA,-115.689356743548,562,-99.9756666666667,544,-140.268267755328,613
"14079","Miles Sanders","PHI","RB",23,1,"RB","weighted",214.259985528857,12,10.5526308129392,28.5123854585954,188.7,255.645322313964,3,98.5706287853092,13,88.7243333333333,14,115.377054558636,13
"14080","Devin Singletary","BUF","RB",23,1,"RB","weighted",163.656943959192,25,12.9905879961292,47.0494416381697,126.378,232.219238047682,5,47.9675872156441,37,26.4023333333333,60,91.9509702923543,18
"14081","Myles Gaskin","MIA","RB",23,1,"RB","weighted",25.7410084511101,102,1.17690186227331,13.3634588070019,17.867,37.9229816513761,11,-89.9483482924378,437,-82.1086666666667,409,-102.345286103952,439
"14082","Bryce Love","WAS","RB",23,1,"RB","weighted",85.1662571216133,47,3.14283420149702,61.1306297661697,26.8,155.826635390508,8,-30.5230996219346,219,-73.1756666666667,332,15.5583676351804,78
"14083","Travis Homer","SEA","RB",22,1,"RB","weighted",19.5271954674221,111,1.5271954674221,8.20243866176395,13.3,23.8195778364116,12,-96.1621612761257,469,-86.6756666666667,423,-116.448689918916,481
"14084","Elijah Holyfield","FA","RB",23,1,"RB","weighted",-2.534,164,NA,NA,-2.534,-2.534,NA,-118.223356743548,568,-102.509666666667,565,-142.802267755328,636
"14085","Tony Pollard","DAL","RB",23,1,"RB","weighted",79.8385838590191,52,1.07010561454231,16.1494031382483,58.8,98.5486902616279,9,-35.8507728845288,239,-41.1756666666667,231,-41.7195774937002,260
"14086","Justice Hill","BAL","RB",23,1,"RB","weighted",28.1194077555817,99,1.68522930219052,18.1921078277977,13.206,52.9971515151515,11,-87.5699489879662,420,-86.7696666666667,425,-87.2711162401766,388
"14087","Darrell Henderson","LAR","RB",23,1,"RB","weighted",77.8675814019458,56,0.865280499809785,17.3535373474717,51.6700566550122,97.3954545454546,9,-37.8217753416021,248,-48.3056100116545,255,-42.8728132098735,268
"14093","Ryquell Armstead","JAC","RB",24,1,"RB","weighted",81.7096539548124,49,1.34180802580778,45.6207016729077,33.705,141.030163411939,9,-33.9797027887355,230,-66.2706666666667,301,0.761895656611159,101
"14095","Ty Johnson","DET","RB",23,1,"RB","weighted",41.8,86,0.157878612227371,NA,41.8,41.8,11,-73.8893567435479,351,-58.1756666666667,273,-98.4682677553281,431
"14096","Devine Ozigbo","JAC","RB",24,1,"RB","weighted",52.745619047619,74,1.2192657523039,27.8505822487976,24.8,77.8745639534884,9,-62.9437376959288,311,-75.1756666666667,349,-62.3937038018397,310
"14097","Qadree Ollison","ATL","RB",24,1,"RB","weighted",26.341619047619,101,1.11621865122453,25.9687899374533,5.9,50.7399082568807,11,-89.3477376959288,432,-94.0756666666667,468,-89.5283594984474,395
"14101","N'Keal Harry","NEP","WR",23,1,"WR","weighted",90.9473188354792,63,0.820388233112197,20.4576852455255,50,106.824177173913,10,-35.5888306506803,238,-55.7333333333333,270,-35.0946122146344,240
"14102","DK Metcalf","SEA","WR",23,1,"WR","weighted",148.735006893943,22,3.5090928595894,19.4553213328802,137.431,180.225338078292,5,22.1988574077831,64,31.6976666666667,54,38.3065486897444,48
"14103","Riley Ridley","CHI","WR",24,1,"WR","weighted",20.4031517509728,135,0.228642996108949,16.3936925267662,9.1,33.9613139841689,14,-106.132997735187,498,-96.6333333333333,487,-107.957475404379,460
"14104","A.J. Brown","TEN","WR",23,1,"WR","weighted",161.861423579865,9,1.03766456172886,12.9596845988865,148.371,179.287863636364,5,35.3252740937053,43,42.6376666666667,40,37.3690742478163,49
"14105","Marquise Brown","BAL","WR",23,1,"WR","weighted",136.506844389096,29,1.70875508809536,21.7964202015889,105.5,155.937636363636,6,9.97069490293602,85,-0.233333333333348,108,14.018846975089,81
"14106","Hakeem Butler","FA","WR",24,1,"WR","weighted",0.008,226,0.0015,NA,0.008,0.008,17,-126.52814948616,627,-105.725333333333,594,-141.910789388547,628
"14107","JJ Arcega-Whiteside","PHI","WR",24,1,"WR","weighted",45.7442404197236,104,1.22581378181009,29.7842047521017,16.369,78.5110760606061,13,-80.7919090664359,385,-89.3643333333333,440,-63.4077133279413,317
"14108","Greg Dortch","FA","WR",22,1,"WR","weighted",0.1,225,0.092,Inf,0.1,0.1,17,-126.43614948616,626,-105.633333333333,593,-141.818789388547,627
"14109","Terry McLaurin","WAS","WR",25,1,"WR","weighted",145.741038795515,23,1.22652514732113,12.4021486053439,131.5,162.717722419929,6,19.2048893093558,68,25.7666666666667,62,20.7989330313814,68
"14112","Parris Campbell","IND","WR",23,1,"WR","weighted",81.9516878409794,69,1.7793286260703,24.0389763133825,61.5,115.946136363636,11,-44.5844616451801,259,-44.2333333333333,242,-25.972653024911,210
"14113","Mecole Hardman","KCC","WR",22,1,"WR","weighted",93.6375615864444,60,1.29103094046617,14.2388700033892,71.5,108.369128416149,10,-32.8985878997152,224,-34.2333333333333,219,-33.5496609723983,235
"14114","Kelvin Harmon","WAS","WR",24,1,"WR","weighted",32.46,120,0.743889664134585,NA,32.46,32.46,13,-94.0761494861595,461,-73.2733333333333,334,-109.458789388547,471
"14118","Lil'Jordan Humphrey","FA","WR",22,1,"WR","weighted",4.58,191,0.416838212634822,NA,4.58,4.58,16,-121.95614948616,592,-101.153333333333,555,-137.338789388547,583
"14120","Gary Jennings","FA","WR",23,1,"WR","weighted",73.3,80,1.8164932536171,NA,73.3,73.3,11,-53.2361494861595,289,-32.4333333333333,213,-68.6187893885474,329
"14121","Andy Isabella","ARI","WR",24,1,"WR","weighted",37.5327025114963,114,0.588107189750168,24.7831229123816,13.3,58.8977559006211,13,-89.0034469746632,429,-92.4333333333333,458,-83.0210334879263,371
"14122","Darius Slayton","NYG","WR",23,1,"WR","weighted",118.580090157776,38,2.74503714451805,22.6333384515944,94.5,144.173914590747,8,-7.95605932838339,136,-11.2333333333333,138,2.25512520219993,97
"14123","Hunter Renfrow","LVR","WR",25,1,"WR","weighted",94.5884936479129,59,1.40901684819315,24.7707533775102,66.7,124.79396797153,10,-31.9476558382466,222,-39.0333333333333,227,-17.1248214170171,178
"14124","KeeSean Johnson","ARI","WR",24,1,"WR","weighted",18.1407062256809,142,0.203376487622382,10.6088870237742,6.593,25.7642201834862,14,-108.395443260479,512,-99.1403333333333,523,-116.154569205061,480
"14125","Miles Boykin","BAL","WR",24,1,"WR","weighted",57.9827084548105,90,2.02508992412703,15.2641379442951,41.9,71.8293391304348,12,-68.553441031349,331,-63.8333333333333,292,-70.0894502581126,334
"14126","Preston Williams","MIA","WR",23,1,"WR","weighted",107.702595367395,48,0.451248233679607,22.0593586061082,82.3,131.823451957295,9,-18.8335541187641,176,-23.4333333333333,186,-10.095337431252,147
"14127","Jakobi Meyers","NEP","WR",24,1,"WR","weighted",44.5232731182796,105,0.5349380346196,10.6951769194595,34.52,53.721665480427,13,-82.0128763678799,389,-71.2133333333333,319,-88.1971239081203,391
"14131","Stanley Morgan","FA","WR",23,1,"WR","weighted",2.8,207,0.25,NA,2.8,2.8,17,-123.73614948616,608,-102.933333333333,571,-139.118789388547,601
"14136","Deebo Samuel","SFO","WR",24,1,"WR","weighted",128.227405621697,33,0.644775851214845,20.6512896480642,100.6,150.060142348754,7,1.69125613553796,98,-5.13333333333333,120,8.14135296020706,87
"14137","Noah Fant","DEN","TE",23,1,"TE","weighted",95.9227002876607,13,5.20083347344136,11.8660985531013,82.605,109.985152492669,5,1.50381496613883,100,1.07166666666667,102,-0.678166428375135,107
"14138","T.J. Hockenson","DET","TE",23,1,"TE","weighted",85.67529702471,18,0.0448582955118582,13.5074079800589,71.1,105.741779359431,6,-8.74358829681185,140,-10.4333333333333,133,-4.92153956161314,129
"14140","Jace Sternberger","GBP","TE",24,1,"TE","weighted",59.8372667068031,31,0.948894469637992,17.8743933966335,38.2,78.7635587188612,8,-34.5816186147188,233,-43.3333333333333,238,-31.8997602021825,229
"14141","Irv Smith Jr.","MIN","TE",22,1,"TE","weighted",63.1014694906707,26,1.21603025718609,17.3314580241681,40.3,85.3291363636364,8,-31.3174158308512,221,-41.2333333333333,232,-25.3341825574074,207
"14142","Kaden Smith","NYG","TE",23,1,"TE","weighted",20.8681904761905,68,0.625853750395805,13.8850803721881,11.3,33.9839449541284,10,-73.5506948453314,348,-70.2333333333333,316,-76.6793739669153,354
"14143","Dawson Knox","BUF","TE",24,1,"TE","weighted",73.1351092073706,24,5.68372998397173,12.1626649020058,58.9,88.5027402135231,7,-21.2837761141513,189,-22.6333333333333,182,-22.1605787075206,200
"14144","Isaac Nauta","FA","TE",23,1,"TE","weighted",1.8,128,1.0075,NA,1.8,1.8,13,-92.6188853215219,454,-79.7333333333333,387,-108.863318921044,466
"14145","Caleb Wilson","FA","TE",24,1,"TE","weighted",0.2,130,0.1,Inf,0.2,0.2,19,-94.2188853215219,462,-81.3333333333333,404,-110.463318921044,473
"14146","Drew Sample","CIN","TE",24,1,"TE","weighted",19.2301884057971,73,0.402809439874655,11.9882148673017,8.2,32.7336363636364,10,-75.1886969157248,360,-73.3333333333333,335,-77.9296825574074,358
"14195","Kahale Warring","HOU","TE",23,1,"TE","weighted",14.9732267732268,83,0.462652789099019,12.6092811858199,1.2,24.9198333333333,10,-79.4456585482951,377,-80.3333333333333,392,-85.7434855877104,382
"14208","Diontae Johnson","PIT","WR",24,1,"WR","weighted",113.132672989632,43,3.43383028176682,16.0077381764158,95.1,133.970480427046,8,-13.403476496527,160,-10.6333333333333,134,-7.94830896150114,137
"14223","Alexander Mattison","MIN","RB",22,1,"RB","weighted",88.2166005260842,46,4.46487602256755,18.1223699303622,74.2,115.431758584617,8,-27.4727562174636,210,-25.7756666666667,193,-24.8365091707112,205
"14231","Trevon Wesco","NYJ","TE",25,1,"TE","weighted",9.27272727272727,102,0.322727272727274,8.26907770725915,0.3,15.8383333333333,11,-85.1461580487946,410,-81.2333333333333,402,-94.8249855877104,414
"14239","Foster Moreau","LVR","TE",23,1,"TE","weighted",25.9211594202899,58,1.60471820957348,7.19544725790205,15.2,30.4256880733945,9,-68.497725901232,330,-66.3333333333333,302,-80.2376308476493,363
"14240","Zach Gentry","PIT","TE",24,1,"TE","weighted",10.0269602528619,97,0.193577788765142,8.27976012508596,0.46,15.6071656976744,11,-84.39192506866,404,-81.0733333333333,399,-95.0561532233693,417
"14244","Matt Gay","FA","K",26,1,"K","weighted",126.652914118803,4,7.7034781079779,6.20082768199025,122.6,130.420588000768,1,15.9731283272257,75,30.8600583462218,56,-1.17689395544809,113
"14258","Austin Seibert","CLE","K",24,1,"K","weighted",107.342422025967,11,0.76310935494638,19.7755229776127,76.272371134824,120.957270348837,1,-3.3373637656107,115,-15.4675705189542,155,-10.6402116073787,150
"14280","Scott Miller","TBB","WR",23,1,"WR","weighted",15.892,146,0.335293964674777,Inf,15.892,15.892,14,-110.64414948616,520,-89.8413333333333,445,-126.026789388547,516
"14284","Darwin Thompson","KCC","RB",23,1,"RB","weighted",28.9395408163265,97,0.614138116738943,22.6141114446535,11.075,55.8896636085627,11,-86.7498159272213,417,-88.9006666666667,437,-84.3786041467654,376
"14289","Kerrith Whyte","FA","RB",24,1,"RB","weighted",11.3,123,0.690880952380956,NA,11.3,11.3,12,-104.389356743548,491,-88.6756666666667,435,-128.968267755328,527
"14297","John Ursua","SEA","WR",26,1,"WR","weighted",3.1,202,0.0895000000000001,NA,3.1,3.1,16,-123.43614948616,603,-102.633333333333,567,-138.818789388547,594
"14305","Olabisi Johnson","MIN","WR",23,1,"WR","weighted",54.770820668693,94,1.89042018739135,23.1746787672114,40.9,76.8872775800712,12,-71.7653288174665,341,-64.8333333333333,295,-65.0315118084762,320
"14315","Ashton Dulin","IND","WR",23,1,"WR","weighted",0.4,222,0.05,Inf,0.4,0.4,17,-126.13614948616,623,-105.333333333333,590,-141.518789388547,624
"14317","Keelan Doss","FA","WR",24,1,"WR","weighted",8.279,168,0.311177195685671,NA,8.279,8.279,16,-118.25714948616,569,-97.4543333333333,497,-133.639789388547,549
"14319","Andrew Beck","DEN","TE",24,1,"RB","weighted",NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA
"14319","Andrew Beck","DEN","TE",24,1,"TE","weighted",19.6862891207153,72,0.543815951894352,15.980613254816,8.1,28.4958430232558,10,-74.7325962008066,358,-73.4333333333333,336,-82.1674758977879,370
"14330","Darrius Shepherd","FA","WR",25,1,"WR","weighted",-0.094,231,NA,NA,-0.094,-0.094,15,-126.63014948616,632,-105.827333333333,599,-142.012789388547,633
"14331","D'Ernest Johnson","CLE","RB",24,1,"RB","weighted",13.043219076006,118,0.753883667180279,13.5764501987817,3.2,20.5274418604651,12,-102.646137667542,481,-96.7756666666667,488,-119.740825894863,492
"14333","Wes Hills","FA","RB",25,1,"RB","weighted",18.5,112,1.21301694915254,NA,18.5,18.5,12,-97.1893567435478,471,-81.4756666666667,406,-121.768267755328,501
"14336","Jon'Vea Johnson","FA","WR",25,1,"WR","weighted",0,228,0.06,NA,0,0,17,-126.53614948616,629,-105.733333333333,596,-141.918789388547,630
"14365","Andre Patton","FA","WR",26,3,"WR","weighted",0.4,222,0.15,Inf,0.4,0.4,17,-126.13614948616,623,-105.333333333333,590,-141.518789388547,624
"14370","Tanner Hudson","FA","TE",26,2,"TE","weighted",0.1,131,NA,Inf,0.1,0.1,20,-94.3188853215219,463,-81.4333333333333,405,-110.563318921044,474
"14420","Alec Ingold","LVR","RB",24,1,"RB","weighted",8.76,129,0.754499999999998,NA,8.76,8.76,13,-106.929356743548,504,-91.2156666666667,451,-131.508267755328,538
"14435","Reggie Bonnafon","FA","RB",24,2,"RB","weighted",20.3,110,1.28640226628895,NA,20.3,20.3,12,-95.3893567435479,467,-79.6756666666667,386,-119.968267755328,493
"14465","Tony Brooks-James","FA","RB",26,1,"RB","weighted",-0.566,163,NA,NA,-0.566,-0.566,NA,-116.255356743548,566,-100.541666666667,550,-140.834267755328,620
"14545","Jason Moore","LAC","WR",25,1,"WR","weighted",2.5,209,0.305,NA,2.5,2.5,17,-124.03614948616,610,-103.233333333333,573,-139.418789388547,604
"14549","Nsimba Webster","LAR","WR",24,1,"WR","weighted",0.008,226,0.0055,NA,0.008,0.008,17,-126.52814948616,627,-105.725333333333,594,-141.910789388547,628
"14555","Gunner Olszewski","NEP","WR",24,1,"WR","weighted",4,194,0.337499999999999,NA,4,4,17,-122.53614948616,595,-101.733333333333,559,-137.918789388547,588
"14558","Deonte Harris","NOS","WR",23,1,"WR","weighted",5.5,186,0.3085,NA,5.5,5.5,16,-121.03614948616,587,-100.233333333333,547,-136.418789388547,573
"14565","Diontae Spencer","DEN","WR",28,6,"WR","weighted",-0.3,232,NA,NA,-0.3,-0.3,17,-126.83614948616,633,-106.033333333333,603,-142.218789388547,634
"14592","Olamide Zaccheaus","ATL","WR",23,1,"WR","weighted",17.8,144,1.73618287937743,NA,17.8,17.8,14,-108.73614948616,515,-87.9333333333333,429,-124.118789388547,512
"14600","Joey Slye","CAR","K",24,1,"K","weighted",111.364912401877,8,3.72493766354923,3.15910732817262,106.364549466161,113.472972383721,1,0.685126610299392,104,14.6246078123828,74,-18.124509572495,180
"14612","Patrick Laird","MIA","RB",25,1,"RB","weighted",20.9,109,0.986402266288952,NA,20.9,20.9,12,-94.7893567435478,465,-79.0756666666667,379,-119.368267755328,488
"14613","Steven Sims","WAS","WR",23,1,"WR","weighted",90.3321971784243,64,1.14856486269753,40.6275701235072,44.1,119.934519572954,10,-36.2039523077352,241,-61.6333333333333,286,-21.9842698155937,195
"14618","Devlin Hodges","PIT","QB",24,1,"QB","weighted",10.94,57,1.34679047619048,NA,10.94,10.94,11,-252.586166759947,658,-232.833333333333,614,-285.605255533545,667
"14654","Hale Hentges","FA","TE",24,1,"TE","weighted",9.8,99,0.483819172564113,NA,9.8,9.8,11,-84.6188853215219,407,-71.7333333333333,323,-100.863318921044,433
"14777","Joe Burrow","CIN","QB",24,0,"QB","weighted",238.611834841,22,2.11599764431901,24.5920143425902,211.84,275.690105124544,6,-24.9143319189471,203,-31.9333333333334,212,-20.8551504090008,190
"14778","Tua Tagovailoa","MIA","QB",22,0,"QB","weighted",96.7245056603355,34,33.2782984847007,47.977548343413,41.188686914961,153.862308488372,9,-166.801661099611,635,-202.584646418372,607,-142.682947045173,635
"14779","Justin Herbert","LAC","QB",22,0,"QB","weighted",72.2619186174952,35,23.8929104210112,60.0677153647966,10.76,150.675398047375,9,-191.264248142452,636,-233.013333333333,615,-145.86985748617,637
"14780","Jacob Eason","IND","QB",23,0,"QB","weighted",2.76,74,2.0385,NA,2.76,2.76,13,-260.766166759947,675,-241.013333333333,636,-293.785255533545,677
"14781","Jake Fromm","BUF","QB",22,0,"QB","weighted",1.18,75,0.9285,NA,1.18,1.18,14,-262.346166759947,676,-242.593333333333,640,-295.365255533545,678
"14782","Jordan Love","GBP","QB",22,0,"QB","weighted",6.6337657551999,67,0.546069842205789,7.31948724069763,-3.618,12.7588918205805,12,-256.892401004747,668,-247.391333333333,658,-283.786363712965,663
"14783","Jalen Hurts","PHI","QB",22,0,"QB","weighted",22.190715942029,46,2.92704103544353,27.3233675724312,-0.016,60.12,10,-241.335450817918,647,-243.789333333333,650,-236.425255533545,642
"14793","Jake Luton","JAC","QB",24,0,"QB","weighted",4.21287630402384,71,0.68006259314456,6.85893577750951,-0.76,7.99396802325581,12,-259.313290455923,672,-244.533333333333,655,-288.551287510289,674
"14797","D'Andre Swift","DET","RB",21,0,"RB","weighted",139.631580073697,28,4.41243714610525,35.5073073087633,101.4,191.361379171236,5,23.9422233301494,61,1.42433333333334,99,51.0931114159082,36
"14798","Zack Moss","BUF","RB",23,0,"RB","weighted",80.2483800210791,51,0.847259522227176,46.596691334921,2.1,130.930306395349,8,-35.4409767224688,236,-97.8756666666667,501,-9.33796135997926,144
"14799","Cam Akers","LAR","RB",21,0,"RB","weighted",157.40500459868,26,15.625360898108,22.2661702741712,133,188.334865970015,5,41.7156478551317,39,33.0243333333333,52,48.0665982146867,38
"14800","J.K. Dobbins","BAL","RB",22,0,"RB","weighted",122.86130111356,32,5.28002994583498,15.7878842436014,108.4,143.745758101958,7,7.17194437001176,88,8.42433333333334,84,3.47749034663002,95
"14801","Eno Benjamin","ARI","RB",21,0,"RB","weighted",10.6092380952381,124,0.230595025193384,9.81296540518036,0.7,19.0670058139535,12,-105.08011864831,492,-99.2756666666667,524,-121.201261941375,497
"14802","Jonathan Taylor","IND","RB",21,0,"RB","weighted",165.145866904373,23,0.965570649427661,20.1969316214149,145.2,186.779143119266,5,49.4565101608247,34,45.2243333333333,35,46.510875363938,41
"14803","Clyde Edwards-Helaire","KCC","RB",21,0,"RB","weighted",221.939375986191,9,2.63154105523896,29.1062854946025,209,265.930604620946,3,106.250019242644,9,109.024333333333,8,125.662336865618,11
"14804","Anthony McFarland","PIT","RB",21,0,"RB","weighted",44.6854109157209,84,2.8264690379266,30.0815746080523,1.9,81.0084249233457,11,-71.0039458278269,335,-98.0756666666667,503,-59.2598428319824,303
"14805","AJ Dillon","GBP","RB",22,0,"RB","weighted",70.5155716374704,59,4.29875524875553,8.95879254436415,62.822,82.5704069767442,9,-45.1737851060774,262,-37.1536666666667,225,-57.6978607785839,301
"14806","Lamical Perine","NYJ","RB",22,0,"RB","weighted",28.5313976435935,98,1.20832483622106,19.4389161590199,5.5,49.0632548484848,11,-87.1579590999543,418,-94.4756666666667,470,-91.2050129068432,404
"14807","Joshua Kelley","LAC","RB",23,0,"RB","weighted",59.1161260643665,68,1.4183606205387,31.3022535692225,7.42,91.7888017080745,9,-56.5732306791813,296,-92.5556666666667,460,-48.4794660472535,281
"14808","Darrynton Evans","TEN","RB",22,0,"RB","weighted",67.0740214095112,60,2.1390561458375,21.9479337543502,39.5,96.6503173222269,9,-48.6153353340367,270,-60.4756666666667,280,-43.6179504331012,270
"14810","Ke'Shawn Vaughn","TBB","RB",23,0,"RB","weighted",41.6569514797785,87,2.14753330119057,44.2661244723975,11.692,103.578216157375,11,-74.0324052637693,353,-88.2836666666667,433,-36.6900515979535,246
"14813","James Robinson","JAC","RB",22,0,"RB","weighted",41.9178837555887,85,0.189408015699399,56.7806745292798,2.7,75.1684156976744,11,-73.7714729879592,349,-97.2756666666667,494,-65.0998520576537,321
"14815","DeeJay Dallas","SEA","RB",22,0,"RB","weighted",26.5267378591633,100,0.485424109798693,29.7504358572223,0.32,60.3431808139535,11,-89.1626188843846,431,-99.6556666666667,536,-79.9250869413746,362
"14818","Xavier Jones","LAR","RB",23,0,"RB","weighted",NA,NA,NA,NA,4.05,4.05,18,NA,NA,-95.9256666666667,479,-136.218267755328,570
"14819","Tavien Feaster","FA","RB",23,0,"RB","weighted",0,161,0.1105,NA,0,0,NA,-115.689356743548,562,-99.9756666666667,544,-140.268267755328,613
"14823","Rico Dowdle","DAL","RB",22,0,"RB","weighted",12.3778017883756,119,0.206829030111589,17.8791949623019,-0.585,22.2339774709302,12,-103.311554955172,483,-100.560666666667,552,-118.034290284398,484
"14826","Artavis Pierce","FA","RB",24,0,"RB","weighted",-0.221,162,1.329,Inf,-0.221,-0.221,NA,-115.910356743548,563,-100.196666666667,545,-140.489267755328,614
"14828","Tony Jones","FA","RB",NA,0,"RB","weighted",0.26,160,0.26,NA,0.26,0.26,28,-115.429356743548,560,-99.7156666666667,539,-140.008267755328,611
"14830","LaVante Bellamy","DEN","RB",24,0,"RB","weighted",2.6,148,0.6466656394453,NA,2.6,2.6,21,-113.089356743548,540,-97.3756666666667,495,-137.668267755328,585
"14832","CeeDee Lamb","DAL","WR",21,0,"WR","weighted",107.197690065744,50,0.693174836930282,24.9552654134043,81.5,141.026459074733,9,-19.3384594204156,178,-24.2333333333333,190,-0.892330313814313,109
"14833","Jerry Jeudy","DEN","WR",21,0,"WR","weighted",106.66091199648,51,0.514641658034222,19.9556259826416,86.7,133.635925266904,9,-19.8752374896798,180,-19.0333333333333,169,-8.28286412164348,139
"14834","Henry Ruggs","LVR","WR",21,0,"WR","weighted",105.944422215743,53,1.96460144097185,19.6030280020897,72.4,126.951909090909,9,-20.5917272704162,184,-33.3333333333333,215,-14.9668802976383,168
"14835","Tee Higgins","CIN","WR",21,0,"WR","weighted",63.6927272727273,87,1.698052997935,41.5743321086151,3.4,108.9915,12,-62.8434222134322,310,-102.333333333333,562,-32.9272893885474,234
"14836","Justin Jefferson","MIN","WR",21,0,"WR","weighted",106.348118461148,52,1.3430975618858,22.9173663510044,83.5,138.295909090909,9,-20.188031025012,183,-22.2333333333333,179,-3.62288029763832,125
"14837","KJ Hamler","DEN","WR",21,0,"WR","weighted",55.1416241746151,93,1.17266467309275,24.4736271013353,25.775,86.5837727272727,12,-71.3945253115444,340,-79.9583333333333,389,-55.3350166612747,297
"14838","Laviska Shenault","JAC","WR",22,0,"WR","weighted",77.2994160511111,75,1.27174040600406,30.7233758694508,24.6,103.553327402135,11,-49.2367334350485,272,-81.1333333333333,401,-38.3654619864122,254
"14839","Jalen Reagor","PHI","WR",21,0,"WR","weighted",89.9216640263098,65,1.53184891570356,19.8886537751655,62.8,116.505772727273,10,-36.6144854598497,243,-42.9333333333333,235,-25.4130166612747,208
"14840","Brandon Aiyuk","SFO","WR",22,0,"WR","weighted",88.3340296160687,67,5.63866227557006,23.3110090243277,55.3,112.567681818182,10,-38.2021198700908,250,-50.4333333333333,261,-29.3511075703656,222
